1 4 5 6 11 28 31 32 33 38 48 58 84 85 86 87 88
5 6 7 19 29 39 49 54 57 59 64 67 77 81 82 83 87
5 6 7 20 21 22 23 24 28 38 40 41 42 85 86 87 88
24 25 26 27 28 44 45 46 47 68 71 72 73 78 85 86 88
8 18 28 36 38 41 46 48 51 56 61 66 73 83 95 96 97
1 2 3 22 23 24 27 37 51 52 53 54 70 71 72 73 74
8 18 22 28 32 42 50 52 60 73 74 75 76 77 92 93 94
6 16 26 40 41 42 43 44 58 63 64 68 78 83 84 85 88
15 16 18 21 22 23 28 38 48 51 52 53 54 55 84 85 86
20 21 24 25 26 39 42 49 52 59 62 64 69 72 74 79 84
0 10 16 26 36 42 52 59 62 66 69 72 76 79 82 86 89
7 8 25 28 35 38 45 48 58 68 70 71 72 73 96 97 98
11 12 17 27 37 52 54 55 56 57 58 62 72 75 76 77 82
0 7 10 17 20 24 27 34 37 51 52 53 54 55 86 87 88
6 7 8 24 25 26 27 28 40 41 63 64 65 66 95 96 97
0 10 20 35 45 58 68 72 73 74 75 76 78 88 92 93 94
9 19 20 21 22 27 37 41 42 43 44 47 81 82 83 84 85
4 14 16 24 26 28 34 36 38 48 55 56 81 82 83 84 85
17 27 31 32 33 34 37 39 49 52 62 72 91 92 93 94 95
3 4 5 6 31 32 34 44 50 54 60 64 70 74 86 87 88
10 11 12 13 14 17 27 30 40 50 54 58 64 68 74 78 84
14 15 16 17 19 29 35 36 37 39 40 50 60 70 76 80 86
9 15 19 21 25 29 31 35 39 41 51 61 75 76 77 95 96
1 11 21 31 41 48 53 54 55 58 60 68 70 78 93 94 95
13 18 20 23 28 30 33 38 40 43 46 48 53 56 66 95 96
27 34 37 40 41 42 44 54 64 70 71 72 84 85 86 87 88
1 2 3 4 5 17 18 44 45 46 72 73 74 75 94 95 96
2 3 20 29 30 33 34 35 39 40 49 50 60 82 83 84 85
7 17 27 32 37 42 45 47 52 55 62 65 78 88 92 93 94
1 11 14 15 16 17 33 34 35 36 37 52 62 72 96 97 98
3 4 11 17 21 27 31 37 39 41 49 51 59 82 83 84 85
5 6 7 11 21 26 31 36 41 51 59 65 69 75 79 85 89
22 23 24 25 26 49 52 53 54 57 59 67 69 71 77 81 87
11 14 21 24 31 34 37 44 47 57 61 67 71 73 77 81 83
11 19 21 29 31 39 49 52 53 54 55 56 77 78 80 81 82
3 4 5 6 7 24 25 26 45 50 51 52 53 55 68 78 88
5 11 13 15 17 21 23 25 27 31 37 41 47 57 96 97 98
9 19 24 25 26 27 29 31 39 41 49 69 74 75 76 79 89
11 21 25 31 35 45 50 60 63 64 65 66 67 70 80 86 87
0 10 14 20 22 24 30 32 34 44 54 60 61 62 76 77 78
5 9 15 19 25 35 37 47 49 57 59 69 80 81 82 83 84
7 15 17 22 23 25 27 30 35 37 40 45 50 55 94 95 96
0 1 2 3 4 20 24 25 26 27 30 40 59 69 71 79 81
3 4 8 18 22 23 24 25 26 28 38 41 42 43 92 93 94
19 21 22 23 24 25 29 39 49 70 71 76 77 78 90 91 92
11 19 21 29 31 39 41 53 54 55 56 57 70 71 72 77 87
2 12 20 25 26 27 30 40 50 58 60 68 78 82 83 84 88
1 11 40 46 47 48 50 60 65 66 67 70 80 82 83 84 85
2 6 12 16 22 26 32 36 46 52 53 75 76 77 96 97 98
2 6 8 12 16 18 22 24 26 28 34 36 38 48 65 66 67
4 14 21 24 29 31 39 41 49 51 54 55 56 57 61 96 97
23 24 25 26 27 30 40 45 46 47 50 60 67 72 73 74 77
2 3 4 9 19 40 45 50 52 55 60 62 65 70 72 75 85
11 13 14 15 16 17 21 31 51 61 71 74 75 76 81 94 95
10 15 16 17 20 30 32 33 34 35 36 40 62 64 65 72 82
4 14 24 27 37 40 41 42 43 44 47 73 74 75 76 91 92
4 5 6 31 32 33 34 35 47 57 64 65 67 84 85 86 87
0 1 2 32 33 34 35 36 49 52 59 62 72 95 96 97 98
1 11 14 15 16 31 41 47 51 57 67 77 90 91 92 93 94
0 10 20 22 23 24 25 27 37 60 61 62 63 64 66 67 68
10 12 13 14 20 30 40 50 58 62 63 68 78 88 90 91 92
1 4 5 11 21 42 43 44 59 69 73 74 75 76 77 79 89
2 3 4 7 17 30 40 43 44 45 46 50 94 95 96 97 98
0 5 6 7 10 19 29 39 52 53 54 55 91 92 93 94 95
0 10 24 25 26 27 28 42 43 44 45 74 75 76 91 92 93
3 4 5 6 21 22 23 24 25 40 47 50 57 62 63 64 67
23 24 25 26 27 43 44 45 46 62 63 64 67 77 87 91 92
5 7 10 15 17 20 27 30 53 54 55 56 74 75 76 77 78
14 15 16 17 19 21 29 31 41 51 61 66 67 68 83 84 85
1 11 15 21 25 27 31 35 37 41 45 47 64 74 92 93 94
2 12 22 35 40 45 50 53 55 60 63 65 70 73 75 87 88
3 8 10 13 18 20 23 28 30 33 40 50 81 82 85 86 87
3 13 23 39 49 53 54 55 56 57 59 61 71 90 91 92 93
3 5 13 15 23 25 33 35 41 45 51 65 70 71 72 75 85
4 14 24 28 30 38 40 48 50 58 60 63 65 68 73 75 83
0 8 10 18 20 25 28 30 35 38 40 64 74 84 90 91 92
2 3 4 5 8 18 28 31 34 38 41 44 48 51 54 77 87
12 15 17 18 22 25 32 35 37 42 47 52 57 67 95 96 97
5 6 12 22 32 42 61 62 63 75 76 77 90 91 92 93 94
31 32 33 34 35 38 48 58 60 64 70 74 80 93 94 95 96
5 6 7 9 19 20 29 30 40 46 47 50 72 73 74 75 76
6 12 13 14 16 26 53 54 55 56 57 69 79 80 81 82 83
3 4 20 21 22 23 37 47 57 70 71 72 73 74 96 97 98
19 25 29 35 39 41 42 45 49 55 57 59 62 67 72 77 82
19 24 25 26 27 29 30 31 32 39 45 49 55 59 71 72 73
10 15 16 17 20 22 30 32 42 52 60 62 70 83 84 85 86
15 16 17 22 32 42 47 52 57 62 67 77 91 92 93 95 96
11 18 21 28 31 38 41 51 55 56 57 85 86 87 88 90 91
2 3 4 5 6 25 26 27 28 46 47 48 63 73 83 96 97
2 5 6 7 8 12 22 50 54 55 56 57 58 60 70 79 89
10 11 12 13 34 35 36 37 38 64 69 70 74 79 80 84 89
2 12 14 16 22 24 26 32 34 48 58 68 84 85 86 87 88
8 18 20 28 30 35 40 45 50 55 60 65 77 78 94 95 96
5 10 11 12 15 19 25 29 39 49 51 52 53 54 55 75 85
20 21 22 23 26 36 46 64 65 66 84 85 86 87 88 91 92
15 25 35 40 50 54 55 56 57 60 70 73 74 75 80 93 94
12 13 14 15 40 41 42 46 48 56 58 66 83 84 85 86 87
5 6 7 10 11 12 13 27 28 42 44 52 54 62 64 74 84
15 25 35 51 52 53 54 55 59 69 70 71 72 79 89 94 95
0 10 12 20 22 24 25 26 27 28 32 60 61 80 81 82 83
10 20 30 32 33 40 45 49 55 59 65 69 81 82 83 84 85
10 15 20 25 30 32 35 42 45 55 59 61 62 63 69 79 89
5 10 11 15 25 50 51 52 53 54 59 69 79 83 84 85 86
20 29 30 36 39 46 49 51 52 53 54 56 81 82 83 84 85
10 11 12 13 19 25 29 35 45 49 55 59 65 69 70 71 72
2 12 19 22 29 39 41 42 49 63 64 65 66 67 82 83 84
3 4 5 39 40 41 49 59 60 61 62 63 64 67 69 77 87
14 15 16 20 21 22 42 49 52 59 62 69 72 79 89 91 92
1 7 8 11 21 44 45 46 65 66 67 68 80 81 82 83 84
5 6 34 35 36 37 38 61 62 63 68 78 80 81 82 83 88
3 4 5 20 21 43 44 45 46 47 71 72 73 75 76 77 78
5 6 7 9 19 31 32 33 34 46 56 60 66 70 76 80 86
12 13 14 15 20 30 43 44 45 46 47 51 61 71 76 77 78
18 28 36 38 43 46 50 53 56 60 63 66 76 93 94 95 96
29 33 34 35 39 41 49 51 55 56 59 61 71 75 76 77 81
3 5 6 7 13 23 30 33 40 43 50 60 76 77 78 90 91
1 6 7 11 19 21 29 39 43 49 53 59 63 67 73 77 87
2 3 4 5 8 18 28 42 43 44 45 46 61 62 64 65 66
20 21 22 23 25 26 27 52 53 54 55 56 58 68 71 72 78
16 20 26 30 40 49 59 61 62 63 64 69 79 83 84 85 89
8 18 32 42 44 45 46 52 62 72 75 76 77 78 92 93 94
1 11 13 14 15 18 21 28 31 74 75 76 77 78 90 91 92
2 3 4 5 10 20 25 30 35 45 49 55 59 60 65 70 80
29 39 40 41 42 43 44 49 68 72 73 74 75 78 88 92 93
1 11 14 15 16 17 18 21 70 71 73 74 75 93 94 95 96
13 14 15 16 17 30 39 40 49 55 59 65 67 75 77 85 87
21 24 25 26 27 28 31 41 43 44 45 46 70 71 72 97 98
6 16 19 26 29 33 34 39 49 54 55 56 59 93 94 95 96
1 11 14 15 16 17 18 21 31 36 46 56 59 69 74 75 79
13 14 15 16 17 43 44 45 46 62 63 64 78 83 84 85 88
2 6 12 16 22 26 57 60 61 62 63 64 67 77 87 94 95
0 3 4 5 6 10 44 45 46 47 48 65 66 67 92 93 94
2 4 12 14 22 24 34 44 46 47 48 52 62 90 91 92 93
8 18 20 21 22 23 44 45 46 47 48 61 62 63 92 93 94
2 3 5 15 25 42 43 44 63 64 65 66 67 90 91 92 93
12 13 14 16 18 26 28 36 38 48 51 61 64 65 66 67 68
21 22 23 29 39 43 44 45 46 60 61 62 63 64 67 77 87
8 18 28 32 33 34 35 38 48 69 73 74 75 77 79 87 89
5 11 12 13 15 18 28 38 41 51 61 63 64 65 66 71 81
1 11 21 23 24 25 26 27 31 56 57 58 71 72 73 75 85
3 13 23 33 35 39 43 45 49 55 57 60 65 67 70 77 80
5 6 9 19 23 24 25 26 29 66 67 68 82 83 84 85 86
0 1 22 23 24 25 29 39 49 57 61 62 63 64 65 67 77
0 10 23 24 25 26 27 43 44 45 70 71 72 73 86 87 88
14 21 24 31 34 36 41 44 46 54 60 70 80 92 93 94 95
4 14 24 34 44 50 52 60 62 68 72 74 75 76 78 82 88
24 25 26 39 49 59 61 62 63 64 65 69 77 87 92 93 94
7 17 21 22 23 24 25 37 47 57 61 62 63 67 86 87 88
3 4 5 23 24 37 42 47 50 52 57 60 62 67 70 72 77
3 13 21 31 41 45 46 47 51 64 65 66 67 68 84 85 86
11 12 13 14 15 17 27 37 42 47 52 62 83 84 85 97 98
0 1 8 16 18 26 28 36 42 52 62 72 75 76 77 78 82
3 4 5 29 39 41 43 49 51 53 59 61 63 73 83 95 96
0 1 2 5 15 21 25 31 35 45 60 70 72 73 74 75 80
11 12 13 14 15 35 36 57 60 61 62 67 77 93 94 95 96
4 5 6 9 12 19 22 32 55 56 57 58 71 72 73 74 75
19 22 29 32 42 64 65 66 67 69 79 81 82 83 84 85 89
4 6 14 16 26 36 42 46 49 52 54 59 62 64 69 72 74
17 27 37 40 43 50 53 55 56 57 58 60 63 73 77 78 83
6 7 12 22 32 35 37 42 45 47 55 57 62 67 72 77 82
4 5 6 10 11 25 26 27 41 42 43 44 82 83 84 85 86
5 6 44 45 46 47 50 60 70 73 74 75 76 77 95 96 97
4 14 24 27 28 34 44 46 50 51 52 56 59 66 69 76 79
22 23 24 41 48 51 54 55 58 61 68 78 82 83 84 85 88
4 5 6 10 20 53 54 55 56 74 75 76 77 78 96 97 98
4 14 16 17 18 24 34 42 44 52 56 57 62 84 85 86 87
3 4 5 38 42 43 44 45 48 58 68 70 73 74 75 78 80
3 13 21 31 36 41 46 51 56 61 66 69 79 85 86 87 89
4 5 9 19 20 29 30 39 40 49 50 53 55 63 65 73 75
11 13 15 16 21 23 31 33 43 45 46 47 53 85 86 87 88
21 31 41 44 45 46 47 51 61 69 74 75 76 79 96 97 98
11 12 13 33 34 35 36 37 50 52 53 54 55 60 70 76 77
15 17 25 27 35 37 45 47 51 52 53 55 59 69 70 71 79
8 18 30 34 35 36 40 50 58 60 64 65 66 68 70 78 88
2 3 4 5 31 32 33 34 35 51 56 57 58 61 73 74 75
3 4 5 10 20 30 35 40 45 55 58 65 68 75 80 81 82
2 10 12 19 20 22 29 30 39 40 49 57 59 67 73 74 75
0 10 20 39 49 53 54 55 56 57 59 69 90 91 93 94 95
7 17 27 31 41 43 48 51 53 58 63 68 73 78 83 90 91
11 21 25 29 31 35 39 45 55 59 65 69 71 72 73 79 89
6 8 16 18 20 21 22 23 24 26 44 54 64 83 84 85 86
10 11 12 13 19 29 37 39 47 57 67 70 71 72 77 91 92
13 23 43 45 53 55 63 65 67 69 73 75 77 79 83 87 89
12 13 14 15 16 20 30 37 38 40 55 58 65 68 75 78 85
5 15 25 45 46 47 48 61 62 63 80 81 82 83 84 86 87
0 10 20 34 35 36 37 53 54 55 72 73 92 93 94 95 96
5 12 13 15 25 35 49 51 52 53 54 55 59 69 75 76 77
19 29 32 33 34 35 36 39 40 49 50 53 54 55 96 97 98
1 2 3 4 37 40 41 42 43 44 47 57 77 78 80 81 82
3 13 17 23 27 29 33 37 39 43 47 49 60 64 70 74 84
7 17 27 34 37 40 44 47 50 60 67 70 77 87 91 92 93
4 5 6 8 18 28 32 38 42 52 56 66 82 83 84 85 86
0 10 16 17 18 20 22 30 32 42 52 54 55 62 92 93 94
3 8 13 18 23 33 37 47 57 60 64 67 70 74 77 80 84
16 17 18 34 35 53 54 55 56 57 76 77 78 80 81 82 83
3 4 5 6 33 36 43 46 56 58 61 66 68 71 76 78 81
1 2 3 4 5 26 36 42 46 52 66 67 68 85 86 87 88
8 12 13 14 15 18 28 38 48 60 61 62 74 75 91 92 93
8 18 20 26 28 30 36 40 50 60 64 65 66 94 95 96 97
1 2 3 4 24 25 26 27 28 43 44 48 58 63 68 73 83
8 18 40 50 53 54 55 56 57 60 70 73 74 75 92 93 94
3 4 5 11 21 25 31 35 41 58 68 70 71 72 73 74 78
0 1 2 8 16 18 26 28 36 38 46 48 61 62 63 79 89
12 15 16 17 20 22 30 32 49 53 54 55 56 59 69 79 89
9 19 21 22 23 24 27 29 37 39 47 49 64 66 74 76 86
12 16 22 26 29 32 36 39 42 46 56 62 72 76 77 78 82
17 20 21 22 23 27 37 41 51 61 65 75 93 94 95 96 97
25 28 31 35 38 41 45 48 51 55 58 68 82 83 95 96 97
2 3 4 9 19 29 33 34 35 36 39 49 79 89 91 92 93
2 3 4 5 6 22 32 42 44 45 46 47 69 70 79 80 89
29 31 32 33 39 49 53 54 55 59 69 71 72 84 85 86 87
17 18 20 30 32 33 34 40 50 54 55 56 57 58 70 71 72
1 2 3 7 17 20 30 40 42 50 52 55 56 57 62 72 82
2 7 12 17 22 27 32 37 47 50 51 52 69 72 73 74 79
0 10 20 24 25 26 27 42 47 52 57 67 77 81 82 83 87
12 13 14 15 16 35 36 37 57 64 67 74 77 87 90 91 92
20 21 26 36 42 44 46 52 54 62 64 68 72 74 78 84 88
30 35 40 43 45 50 53 55 63 65 67 77 81 82 83 84 85
15 16 17 18 20 30 33 34 35 36 37 40 59 69 93 94 95
14 19 24 29 31 32 34 39 51 52 53 54 55 91 92 93 94
2 3 15 25 29 35 37 39 45 47 49 57 59 63 69 73 83
11 12 13 14 15 35 36 37 42 52 55 58 62 65 68 75 85
4 5 6 20 21 22 23 26 36 52 53 54 84 85 86 87 88
13 14 15 16 17 53 54 57 67 71 72 73 77 87 91 92 93
20 25 30 35 40 50 53 54 55 90 91 92 93 94 96 97 98
8 11 13 14 15 18 21 28 31 38 41 48 70 71 85 86 87
13 14 15 16 17 31 32 33 61 62 64 65 66 67 91 92 93
6 7 29 34 35 36 37 39 49 59 62 69 72 82 84 85 86
2 3 4 5 6 32 33 34 47 57 65 67 75 77 81 82 85
13 15 16 17 21 23 31 33 43 73 74 75 76 77 91 92 93
0 1 2 4 14 24 42 43 44 45 46 64 65 90 91 92 93
0 1 22 23 24 25 26 46 52 56 60 62 66 70 72 80 82
5 15 22 32 36 38 42 46 48 52 56 58 66 76 91 92 93
2 5 6 7 8 12 24 27 34 37 44 47 49 54 59 64 69
29 32 35 36 39 42 49 52 55 62 65 67 72 75 77 85 87
5 13 15 23 25 27 33 35 37 45 64 65 66 67 92 93 94
25 35 40 41 42 49 56 59 66 69 76 79 93 94 95 96 97
6 16 22 26 32 34 36 42 44 52 62 82 83 84 86 87 88
11 13 21 23 26 33 36 43 46 53 73 74 75 76 96 97 98
4 5 6 7 8 21 31 35 36 41 58 68 78 83 84 85 88
7 17 31 34 41 44 49 51 54 59 64 69 74 79 95 96 97
0 10 20 32 33 34 35 36 40 50 52 53 54 55 81 82 83
21 22 23 24 25 40 41 42 45 46 47 48 67 77 84 85 87
1 4 5 6 11 21 31 41 57 61 62 63 64 67 83 84 85
6 11 12 13 16 26 36 46 51 52 53 54 67 71 77 81 87
17 20 27 30 37 40 43 50 53 56 57 58 63 73 83 87 88
10 20 28 30 38 40 44 45 46 48 50 58 76 81 82 83 86
1 5 6 7 11 21 31 41 46 48 53 54 56 58 66 68 76
12 22 24 25 26 29 32 39 42 49 62 63 64 65 66 68 78
4 5 18 28 30 31 32 33 35 38 45 55 60 65 70 75 80
0 10 13 15 16 17 23 33 51 52 53 54 70 71 72 73 74
2 3 4 5 6 9 10 19 20 26 27 29 30 40 55 56 57
17 20 22 25 27 30 32 35 37 40 42 45 47 50 60 72 82
2 3 17 20 23 24 25 27 30 37 40 47 50 60 85 86 87
0 1 13 14 15 30 34 35 36 37 38 40 50 54 64 74 84
12 13 14 15 16 30 40 48 50 52 58 60 62 68 72 97 98
1 7 11 17 21 33 38 43 48 51 53 58 61 63 68 71 78
10 11 13 17 23 27 33 37 43 62 63 64 65 66 85 86 87
25 35 40 50 53 60 63 65 66 67 68 70 73 80 93 94 95
19 29 31 32 33 34 35 37 39 47 49 57 61 71 77 78 81
2 6 7 8 12 24 25 26 27 28 45 55 65 91 92 93 94
15 16 17 18 45 46 47 61 62 63 64 65 67 69 77 79 87
3 6 13 16 23 26 30 31 36 46 48 58 68 78 84 85 86
3 4 21 31 35 36 37 38 41 43 51 53 61 63 85 86 87
38 41 44 45 46 48 51 61 63 64 65 66 71 81 96 97 98
5 15 25 29 35 39 41 43 51 53 61 63 65 66 67 73 83
14 15 16 17 18 42 47 48 52 62 65 66 67 68 81 82 83
9 11 16 19 21 26 29 31 33 36 41 43 53 63 70 71 73
0 1 2 3 7 17 27 33 34 35 37 47 77 87 92 93 94
0 1 2 3 21 31 41 54 55 76 77 78 80 81 82 83 84
5 6 7 8 40 41 42 47 57 67 69 70 71 77 79 87 89
13 14 15 16 28 31 32 33 38 52 53 54 55 56 93 94 95
21 22 23 24 26 27 28 51 52 53 54 55 59 69 75 79 85
6 12 16 22 26 30 32 39 40 42 49 50 52 56 59 66 69
0 4 5 6 9 10 19 20 30 36 40 46 54 56 64 74 84
1 2 3 5 15 25 30 31 32 33 35 45 71 81 96 97 98
3 4 5 6 28 30 31 32 38 48 50 51 52 58 68 72 73
12 13 14 15 31 32 33 34 35 54 59 64 69 74 91 92 93
4 14 24 27 34 37 40 41 42 47 57 67 73 74 75 79 89
8 16 18 22 26 32 36 42 46 62 72 74 75 76 77 78 82
5 7 15 17 25 27 35 41 42 47 57 67 77 87 93 94 95
6 16 26 31 32 33 34 36 39 46 49 50 51 59 93 94 95
10 18 20 28 30 35 42 45 48 52 55 58 62 65 68 72 82
0 1 15 19 25 29 31 32 33 35 39 45 49 59 60 70 80
14 21 22 24 26 34 36 41 44 46 51 54 56 61 76 77 78
0 1 2 3 4 17 27 30 37 40 42 43 50 73 74 75 76
3 4 5 7 17 27 30 31 32 34 37 44 54 56 64 66 74
4 5 6 24 25 26 27 30 40 50 60 68 70 78 83 84 85
0 3 10 13 20 23 33 47 57 60 61 62 63 64 84 85 86
10 13 14 15 17 18 20 30 36 37 38 40 50 65 66 67 68
3 4 5 6 7 10 20 30 44 54 62 64 72 74 77 82 87
13 14 15 16 17 19 29 39 40 41 49 61 62 63 85 86 87
3 13 15 16 17 23 33 36 40 43 46 50 56 60 66 95 96
21 22 23 24 48 53 54 55 58 60 70 74 75 76 77 78 80
14 16 24 26 36 46 56 59 61 62 63 69 79 91 92 93 94
5 13 15 23 25 40 50 60 62 63 64 65 90 91 92 93 94
1 2 3 4 22 23 24 44 54 64 74 77 78 84 96 97 98
3 4 5 6 7 19 29 33 34 35 36 39 56 62 63 64 66
1 5 6 8 11 18 21 28 40 50 53 54 55 56 57 60 70
4 5 8 18 20 21 22 28 38 48 61 71 74 75 76 77 81
6 7 8 22 32 42 44 52 54 58 62 64 68 90 91 92 93
12 13 32 33 34 35 36 39 40 49 50 59 60 75 76 77 78
19 24 29 32 34 39 42 44 52 54 64 78 83 84 85 86 88
3 4 34 44 49 54 56 59 64 66 69 76 79 89 90 91 92
1 2 3 29 31 39 41 49 51 53 59 61 63 67 69 77 87
0 2 3 4 10 16 20 22 26 32 36 46 50 56 60 70 80
2 10 12 18 20 22 28 30 32 42 71 72 73 95 96 97 98
27 37 39 42 47 49 50 52 57 59 60 62 67 69 85 86 87
1 11 13 21 23 28 31 33 38 48 60 61 63 64 65 66 67
17 22 23 24 27 37 42 43 44 47 60 70 83 84 85 86 87
1 2 16 26 33 36 43 46 53 56 61 63 71 81 84 85 86
1 2 14 24 34 39 40 41 42 44 49 54 59 69 70 71 72
25 28 35 38 45 48 50 51 58 64 65 66 68 91 92 93 94
10 11 12 13 14 17 27 29 37 39 45 47 53 55 63 65 73
0 10 20 38 48 52 58 62 66 68 72 76 78 82 94 95 96
20 21 22 23 24 36 40 41 46 49 56 59 66 69 81 82 83
19 27 29 37 39 49 61 62 63 66 76 80 81 82 83 84 86
10 13 14 15 19 20 29 30 39 40 49 50 72 73 91 92 93
11 16 21 26 31 36 44 46 50 54 56 60 70 72 73 74 75
13 23 33 40 41 43 53 55 58 65 68 71 72 73 75 78 88
13 14 15 16 17 40 41 54 58 64 68 74 78 84 96 97 98
11 12 34 35 36 49 53 54 55 56 59 69 81 82 83 84 85
6 16 18 26 28 38 40 48 50 58 63 64 65 66 92 93 94
4 5 6 10 20 25 35 42 45 49 52 55 59 62 65 69 72
12 20 22 27 30 32 37 40 47 52 53 54 55 57 67 95 96
11 12 13 14 16 18 26 28 31 32 36 38 44 54 64 74 84
3 5 13 15 23 33 35 36 37 38 40 43 50 60 72 73 74
6 8 16 18 22 26 32 36 42 46 75 76 77 78 80 81 82
11 15 16 17 21 34 35 36 37 38 50 51 52 54 64 74 84
14 15 16 17 18 20 30 35 45 55 58 68 78 90 91 92 93
17 27 29 31 32 33 34 37 39 49 54 59 64 67 69 77 87
12 13 17 27 30 37 39 40 42 47 49 50 52 57 59 60 62
6 16 20 26 30 40 42 45 46 50 52 62 72 76 77 78 82
22 23 24 25 26 44 45 46 63 64 65 66 80 81 82 85 86
5 6 10 11 12 41 42 43 44 45 63 64 65 66 93 94 95
1 6 11 16 26 38 42 43 44 45 46 48 58 68 91 92 93
5 15 25 43 44 45 46 47 61 71 75 76 77 78 91 92 93
7 17 27 33 34 35 37 47 50 60 70 80 92 93 95 96 97
8 18 21 22 23 24 28 38 48 64 65 66 81 82 83 96 97
15 16 17 30 40 49 50 59 60 63 64 69 70 79 83 84 85
4 5 6 7 8 33 34 35 38 48 54 58 64 68 83 84 85
6 10 11 12 16 26 33 36 43 46 48 50 51 53 58 63 68
1 2 4 6 14 16 20 21 22 24 26 36 46 71 72 73 74
5 6 7 34 35 36 37 38 52 53 54 55 73 83 86 87 88
11 16 17 21 24 31 34 39 44 46 49 56 59 66 69 76 86
7 8 10 11 12 13 14 27 37 47 57 59 69 71 72 73 79
8 12 13 14 15 18 42 45 48 52 55 58 62 65 68 75 85
19 21 22 23 25 26 27 29 43 44 45 46 84 85 86 87 88
4 5 6 7 35 42 45 48 52 55 58 62 82 83 84 85 86
20 21 22 42 43 44 45 47 48 72 73 74 75 76 94 95 96
1 2 3 4 39 45 49 55 59 65 75 77 85 87 91 92 93
3 4 9 19 26 29 31 32 33 34 36 39 46 49 50 51 52
0 1 2 4 14 24 34 41 51 61 71 76 77 78 81 96 97
6 7 8 20 24 30 34 36 40 44 46 50 54 64 92 93 94
3 4 17 20 27 30 32 37 40 42 44 47 52 54 64 74 84
9 12 19 22 29 30 40 49 50 59 69 72 73 74 75 79 89
2 3 4 6 7 31 32 33 61 62 63 64 65 81 82 83 84
0 10 16 20 26 30 42 44 47 52 54 57 62 64 67 74 84
7 17 25 27 29 35 39 49 51 59 61 69 71 81 94 95 96
14 24 27 28 30 34 40 44 50 62 63 64 65 66 83 84 85
0 10 19 20 29 30 34 36 39 40 44 46 54 56 66 83 84
5 15 22 25 32 40 42 50 52 60 62 67 68 70 91 92 93
14 18 24 28 34 36 38 44 46 54 56 66 68 73 74 78 88
1 2 3 24 25 38 40 44 48 50 54 58 60 64 70 74 84
29 31 32 33 34 35 39 49 53 55 63 65 73 75 83 87 88
14 15 16 17 18 32 33 34 35 52 53 55 65 68 75 78 88
5 6 7 8 29 34 35 39 49 52 53 54 55 56 85 86 87
3 4 5 6 7 11 21 35 40 41 42 45 55 65 85 86 87
12 13 14 15 32 42 52 72 73 74 75 76 90 91 93 94 95
3 9 11 13 19 21 29 31 33 34 35 36 37 41 65 66 67
34 35 36 37 49 59 63 64 65 69 79 85 86 87 89 92 93
8 12 13 14 15 16 18 28 30 31 32 38 64 66 74 76 86
10 20 33 34 35 36 37 51 52 53 54 66 69 76 79 86 89
0 5 6 7 10 20 24 25 26 27 28 47 57 65 67 75 77
0 10 13 23 27 33 37 41 43 47 51 53 57 61 81 82 83
22 27 30 32 37 40 42 47 50 57 60 62 63 67 90 91 92
3 4 25 35 45 53 55 63 65 73 85 86 87 88 90 91 92
3 13 20 23 30 35 40 45 48 50 55 58 65 75 91 92 93
10 11 23 33 37 43 47 57 62 63 64 67 77 81 82 83 84
12 13 16 17 18 41 49 51 55 56 57 59 61 69 71 79 89
2 5 6 7 12 22 32 42 64 65 66 67 70 71 72 87 88
1 4 5 6 7 8 11 21 34 44 63 64 65 66 90 91 92
30 32 33 34 35 36 40 49 50 59 80 81 82 84 85 86 87
2 3 4 5 17 19 27 29 37 40 41 42 44 54 64 74 84
1 2 3 8 15 18 20 21 22 25 28 38 48 75 76 77 78
3 4 5 8 18 20 21 22 23 24 43 44 45 84 85 86 87
9 17 19 27 29 37 47 51 57 61 64 71 74 78 81 84 88
5 15 25 32 35 39 42 45 49 52 57 59 67 69 96 97 98
8 12 13 14 18 20 28 30 32 33 34 35 40 50 60 96 97
6 7 8 24 25 26 27 28 32 42 47 57 67 92 93 94 95
27 30 37 40 42 47 50 52 57 67 72 73 74 91 92 93 94
6 7 12 13 14 50 51 52 53 58 68 71 72 73 74 75 78
0 1 2 14 15 34 35 36 37 38 42 52 62 66 72 76 86
10 12 13 14 19 20 29 39 40 41 42 49 59 95 96 97 98
1 2 3 4 5 8 18 28 48 58 60 61 62 65 68 75 78
2 12 18 22 28 35 36 38 52 53 54 55 84 85 86 87 88
9 19 20 30 40 50 53 54 55 56 57 59 69 79 95 96 97
1 8 11 18 21 28 31 38 48 72 75 76 77 82 94 95 96
8 13 14 15 18 28 40 41 42 43 63 64 65 66 67 70 71
8 18 21 24 28 31 34 38 41 44 51 61 75 76 77 90 91
5 6 7 12 19 22 29 32 35 36 37 39 42 49 52 76 77
5 15 17 25 27 35 37 45 47 50 51 75 76 77 96 97 98
0 10 28 31 38 41 48 51 58 63 64 65 80 81 82 83 84
1 2 5 15 25 35 39 49 59 63 67 69 73 77 79 83 87
11 14 21 24 26 34 36 44 46 66 70 71 72 73 74 76 86
12 15 20 22 25 30 32 35 40 45 47 57 83 84 85 86 87
6 16 34 44 49 54 59 64 67 69 74 77 79 87 91 92 93
1 11 21 41 42 55 56 57 58 60 61 62 94 95 96 97 98
12 13 14 15 16 32 33 35 36 37 51 52 53 54 66 67 68
2 12 20 22 26 30 34 36 40 44 50 52 54 62 64 72 74
0 1 2 3 4 30 40 42 43 44 45 64 65 66 84 85 86
